modelica.jturbine,modelica.ratio,modelica.rho,tl_peakPowerOutput.output,tl_integratedEnergy.output,CfgID
114116134.1,88.38380756,1.485941258,103.6464297,4548.297205,cfg1
131696383,80.84497062,1.222142448,81.45932989,3721.078563,cfg1
14419247.19,88.67625806,1.424351526,681.896551,26262.46586,cfg1
52079334.22,118.8644396,1.487331812,348.0356341,13697.91777,cfg1
92437744.78,94.30275913,1.224668785,136.4274467,5759.451093,cfg1
106655579.1,111.0301311,1.187561658,160.5655228,6706.881884,cfg1
96482021.99,115.6074673,1.137561208,188.1398537,7737.194755,cfg1
17265273.61,94.62251484,1.278115235,649.1089754,25022.31844,cfg1
45706460.17,87.0588467,1.409858445,217.781724,8701.476764,cfg1
127332257.1,101.1938238,1.359377801,118.4804254,5135.249922,cfg1
148490386.1,98.8483436,1.242951482,101.2743185,4503.73189,cfg1
119858310,102.0329677,1.368132564,126.075843,5414.267547,cfg1
99671419.25,113.6468709,1.077765627,177.3584562,7333.145594,cfg1
160222369.5,81.05003622,1.300745559,71.64062623,3373.304356,cfg1
64574370,99.39694065,1.224367607,203.9250925,8252.911495,cfg1
143893561.6,119.8622456,1.242790766,142.513567,6073.994142,cfg1
52194972.15,96.77432938,1.145227057,235.1329228,9392.656103,cfg1
165515206.2,82.1984949,1.264864178,71.50443687,3373.31341,cfg1
130831485.8,80.01977111,1.491817153,80.61886121,3687.426257,cfg1
13713119.38,110.7868935,1.392126145,1119.220348,43146.20115,cfg1
147619177.9,96.99323689,1.345491494,98.75229216,4406.053468,cfg1
67308396.48,84.01081448,1.123528995,145.5568334,6041.456002,cfg1
48641666.31,99.89091438,1.305616211,266.2556981,10561.8603,cfg1
68037799.78,102.1465731,1.230023081,204.6213362,8290.923938,cfg1
116627224.9,88.92910946,1.14276744,102.9411013,4525.269078,cfg1
122771999.8,98.89286588,1.26467793,117.4321212,5088.664539,cfg1
93680522.69,90.59208817,1.315351603,126.0649188,5367.139511,cfg1
156446363,85.4456925,1.236281652,78.36955113,3630.787246,cfg1
163590932.3,84.67909718,1.223202316,75.08130524,3510.576883,cfg1
38620696.1,111.9890431,1.336084206,412.3301918,16087.05267,cfg1
137628948.2,110.4212677,1.343987227,128.6626812,5537.746039,cfg1
127115630.9,88.58704819,1.255485841,95.8985322,4270.762422,cfg1
86539972.06,103.3396579,1.277252603,169.2048975,6994.172792,cfg1
21374841.52,95.85824248,1.019763107,539.5752198,20842.81667,cfg1
140931254.1,110.6273134,1.37020469,126.6126502,5463.638223,cfg1
87720336.46,87.33841177,1.223464823,125.0249576,5314.471137,cfg1
148972771.9,111.255759,1.100616289,122.2368734,5306.098645,cfg1
30016132.01,94.8884192,1.378696154,380.2932269,14804.3954,cfg1
123995935.9,96.77763401,1.108209724,112.4736884,4900.999515,cfg1
142847249.4,99.82394085,1.150200196,105.9415644,4675.927432,cfg1
68245656.82,90.98966383,1.120086509,165.5855012,6806.412368,cfg1
133399353.6,113.569661,1.173575,138.40106,5903.759152,cfg1
87912802.73,114.9904733,1.493518634,202.2491666,8255.41753,cfg1
96059715.18,114.9440715,1.424004292,186.9189787,7689.816212,cfg1
30430654.25,101.9703763,1.108668396,431.9737126,16785.8302,cfg1
129436051.3,99.20760831,1.13577913,113.227148,4937.451997,cfg1
78800355.96,83.20693457,1.162376043,125.6827359,5317.818216,cfg1
66486959.89,85.55943356,1.216890008,151.8559532,6278.478849,cfg1
72020080.72,93.66241048,1.263334869,166.4374935,6850.39211,cfg1
80277469.04,83.24629966,1.186960061,123.9053382,5253.871148,cfg1
168102244.1,114.975048,1.452182153,117.2083419,5134.073224,cfg1
165802492.2,112.4427705,1.449188048,114.2719322,5019.54669,cfg1
98610196.97,80.0679659,1.477520855,99.01099268,4343.380896,cfg1
110502130.6,86.70072914,1.384212064,103.0231855,4518.50654,cfg1
23371584.78,106.4295805,1.49447742,608.11706,23493.75157,cfg1
22766560.23,93.98606052,1.287174349,487.8419906,18867.77795,cfg1
81970344.89,87.54708367,1.069395996,132.6657142,5591.976448,cfg1
48437474.85,118.7897457,1.302422354,372.3398284,14609.76832,cfg1
142485694.9,81.33175254,1.378941414,77.83637625,3594.444986,cfg1
15112144.54,92.12830586,1.147673977,702.386528,27058.13033,cfg1
126027166.2,82.29932416,1.172821719,86.26612841,3898.857541,cfg1
132201870.7,80.47816282,1.143818402,80.7067008,3692.64655,cfg1
79297731.57,80.43510425,1.075172991,118.1438084,5031.637272,cfg1
131497136,85.78487808,1.208935793,89.05563052,4013.760325,cfg1
77213095.45,89.7370556,1.173448972,145.4799301,6067.595639,cfg1
134885597.9,114.4997013,1.394254175,139.0578655,5930.783955,cfg1
84120940.7,103.7589742,1.434743611,174.661101,7196.003935,cfg1
148021535,98.04814766,1.467347884,100.2303658,4463.184707,cfg1
163901757.9,113.2878365,1.43253914,116.7248862,5111.449156,cfg1
20607206.27,88.26004463,1.214352548,474.9620882,18354.19624,cfg1
100798700.2,87.03614454,1.004763678,111.2947013,4817.590989,cfg1
99150004.89,83.38999955,1.441350343,105.1897859,4581.020744,cfg1
79317070.23,90.93866087,1.203444671,145.5606062,6076.24963,cfg1
85252243.31,104.3528933,1.180760282,174.4180466,7189.515806,cfg1
39432612.36,83.73977929,1.038524122,231.6415334,9194.358475,cfg1
40049644.67,92.14571243,1.48532678,273.599789,10796.38114,cfg1
21812333.87,117.4900265,1.338010231,792.5347126,30581.93058,cfg1
149766512.4,108.9194345,1.03939426,117.5477671,5127.851889,cfg1
125172603.2,80.76669156,1.472703192,84.29239922,3821.539011,cfg1
79805506.92,90.95915554,1.33717611,144.8698287,6051.22241,cfg1
145605181.8,88.10433245,1.25540564,86.15729631,3919.64515,cfg1
35533281.3,110.9936808,1.420806261,439.0404409,17090.75069,cfg1
128472443.1,112.9033072,1.073675796,141.3495258,6009.436883,cfg1
85635646.37,106.6683319,1.122176913,180.6990392,7429.520919,cfg1
41310996.23,115.7278517,1.281030054,412.0471579,16091.5777,cfg1
40642602.06,99.375399,1.345648113,311.7533342,12255.06104,cfg1
106551576.5,109.3688595,1.143580989,156.5118648,6552.288063,cfg1
53805215.29,117.5258615,1.207055305,330.2423485,13025.96353,cfg1
74778893.04,88.38613704,1.401512301,145.5547987,6063.745534,cfg1
69261643.15,81.10977302,1.464194679,133.7417323,5597.8457,cfg1
113365918.2,97.77875452,1.054300241,122.8172193,5279.668239,cfg1
159569156.8,95.67077265,1.417622294,91.28532686,4132.264712,cfg1
94156341.1,88.48396129,1.032465184,120.7015419,5163.572582,cfg1
84734647.23,89.7249734,1.043229923,134.6250118,5673.35669,cfg1
160197523.8,88.10514563,1.49809872,80.57670652,3720.097597,cfg1
106536033.9,109.2544668,1.177019958,156.2452775,6542.10524,cfg1
100843210.6,100.2484151,1.457806895,140.9620157,5949.275601,cfg1
67553301.78,118.5130311,1.355306345,271.4448226,10834.66453,cfg1
49930785.22,117.8953799,1.460612979,356.5282047,14012.586,cfg1
157354783.3,103.5473291,1.340555388,104.2734361,4628.309611,cfg1
99545487.68,111.7358605,1.04718594,172.2723208,7139.210904,cfg1
146915388.6,99.23648562,1.134426535,102.7280293,4557.635971,cfg1
129152443.6,105.2944869,1.162003427,125.1060229,5390.749362,cfg1
103090726.2,87.04056328,1.153637304,109.3686581,4748.255707,cfg1
51063962.76,116.8181585,1.341535911,342.9305988,13498.38173,cfg1
43249734.57,82.07214502,1.337400225,205.1798387,8209.122928,cfg1
127197781,94.39919981,1.464392069,105.9374597,4655.566007,cfg1
67988966.98,104.4954834,1.319566464,213.4783444,8627.882937,cfg1
127593909.9,101.0927045,1.184921021,118.0932443,5120.82816,cfg1
160491013.5,93.1178101,1.065265288,87.28376774,3979.21367,cfg1
63928072.98,108.5643787,1.179270587,242.2565721,9710.01277,cfg1
50442311.12,95.20898376,1.339891631,235.2873694,9390.664328,cfg1
46537069.6,111.1769439,1.081694795,340.3809918,13379.48872,cfg1
168586343,116.7313063,1.168449137,119.8772541,5236.561824,cfg1
18460410.54,92.12226749,1.353892281,576.0302698,22219.2756,cfg1
139515400.9,94.43746299,1.202543912,98.81957385,4399.031792,cfg1
14106436.05,82.20602909,1.196223542,599.1169281,23068.78067,cfg1
56171667.79,89.49778204,1.097970139,190.5322028,7712.213975,cfg1
132842921.5,107.6926779,1.243084897,126.9761089,5467.136186,cfg1
74720465.61,107.8553205,1.340001728,207.9283378,8437.18727,cfg1
107911224.6,97.32313417,1.134779221,126.8046089,5422.56862,cfg1
78915695.27,92.83890084,1.347747631,151.5514384,6303.229114,cfg1
141667702.6,116.2400367,1.26433007,137.0158127,5861.544732,cfg1
38345475.46,82.70128533,1.387083149,232.1386008,9206.690847,cfg1
142994547.8,114.0005731,1.27875492,131.5816871,5655.823757,cfg1
113490998.8,96.98328897,1.381767658,121.0551331,5212.622478,cfg1
157993968.9,110.9691859,1.162062874,116.1708571,5084.200897,cfg1
111484796.8,110.6458147,1.48252048,153.7108293,6454.252629,cfg1
161277421.8,117.2562329,1.079876861,125.1212413,5429.622451,cfg1
140306760.8,104.1722062,1.495207177,115.0713256,5022.045183,cfg1
167198907.1,107.2789585,1.40384331,105.2906377,4677.20068,cfg1
61526853.54,99.29795053,1.089494109,212.5479343,8570.300577,cfg1
41498000.67,114.934139,1.039132426,404.812571,15815.82571,cfg1
94201710.33,105.7894741,1.149434523,163.9710105,6812.123936,cfg1
141999805.2,112.9512482,1.108282217,130.2923672,5605.404761,cfg1
87343309.24,93.03514595,1.483364794,139.7037443,5872.928055,cfg1
104653246.7,105.6398628,1.253125214,149.5920855,6285.227119,cfg1
119009152.3,81.56483323,1.073503666,88.68382241,3981.731827,cfg1
74111696.18,96.35029979,1.184710801,170.7715612,7021.391802,cfg1
15674680.57,108.338477,1.167049929,936.4082459,36092.68419,cfg1
59043728.59,102.0008001,1.169335985,231.8497972,9295.788756,cfg1
114145939.9,94.52337055,1.133300375,115.50521,5001.777626,cfg1
31160845.52,92.1806313,1.238227635,346.8371226,13533.50857,cfg1
49348345.54,105.0350678,1.214913788,288.9623911,11430.82722,cfg1
123672728.5,110.2288594,1.37225623,140.0243901,5951.987273,cfg1
62110240.29,81.18831195,1.311738523,146.7248016,6068.456562,cfg1
35019897.76,96.44920471,1.451186861,338.7997566,13253.18251,cfg1
104731778.1,82.44421299,1.084336151,99.08047261,4357.468208,cfg1
165475972.9,86.24380015,1.492715785,76.44841945,3565.500432,cfg1
79300586.86,106.162128,1.399704369,191.642132,7829.965829,cfg1
167645002.2,93.29537711,1.276852722,84.85932366,3892.840531,cfg1
96764602.36,89.88517226,1.308653362,121.2178279,5188.591895,cfg1
65368026.56,94.14671613,1.159642017,182.7585096,7450.286886,cfg1
131741904,105.8218509,1.210645994,124.1518668,5357.860106,cfg1
101313705.1,99.74056815,1.266132627,139.2011095,5883.083478,cfg1
23212679.25,102.8648429,1.009353202,572.2257463,22112.71212,cfg1
150182749.6,116.9383878,1.49472386,131.9506908,5678.362333,cfg1
124385039.2,91.94021946,1.045136671,103.3305703,4551.791805,cfg1
163901350.8,82.72259822,1.261910309,72.59321088,3414.134214,cfg1
30399001.83,116.7134976,1.048721225,563.9599477,21847.61578,cfg1
75994439.51,91.04242766,1.446283369,151.2054622,6282.187131,cfg1
57541691.79,109.6461324,1.202246077,271.8347914,10813.21982,cfg1
51443576.92,116.9055404,1.215809607,341.0305752,13427.53188,cfg1
26447111.19,112.7835989,1.459169604,604.1057914,23362.36298,cfg1
92187135.98,86.01187333,1.404969038,117.1157056,5022.598017,cfg1
125336474.5,84.6145124,1.103437419,90.30669384,4053.443866,cfg1
10478343.27,80.95120362,1.188884249,781.2152926,30067.86213,cfg1
62347713.98,95.79247566,1.309837582,196.6448832,7968.115222,cfg1
61567080.87,95.15374595,1.437709039,196.4415749,7957.576512,cfg1
13269671.02,105.2242329,1.447967812,1043.22631,40207.17338,cfg1
32930957.37,101.0510279,1.171220531,393.313696,15323.34218,cfg1
168855911,118.7253439,1.2301001,123.1077807,5360.274589,cfg1
127297282.8,112.3882829,1.020634747,141.3215106,6006.704087,cfg1
166142253.9,116.6113534,1.202028722,121.07346,5279.887607,cfg1
85503377.44,116.498966,1.423306403,212.3032811,8632.49,cfg1
61007304.02,96.75549112,1.401075357,204.1913718,8250.400351,cfg1
86255348.16,118.0735337,1.354925597,215.8935024,8771.070921,cfg1
159431587.2,99.36175979,1.039428238,96.79401635,4343.723956,cfg1
138199094.5,108.8364739,1.356006887,125.177341,5405.431533,cfg1
102381443.4,84.26828305,1.180474526,104.3686109,4555.707662,cfg1
99503578.15,119.465143,1.145942539,194.2759326,7977.100836,cfg1
112248639.3,94.44115742,1.35580099,116.8792706,5051.156584,cfg1
82747123.11,84.77167639,1.194238738,124.6565367,5288.677965,cfg1
123422330.2,115.4631192,1.474909558,151.9157851,6404.908378,cfg1
28973844.64,103.1848782,1.152292161,463.6386235,17988.62521,cfg1
158760182.2,111.5192595,1.315919783,116.6651916,5103.901648,cfg1
165072463.3,117.9232737,1.133228245,123.9661775,5389.349967,cfg1
53411644.7,107.9266942,1.411625966,282.6691686,11209.15877,cfg1
98123692.7,98.69319679,1.129922855,140.378836,5921.735176,cfg1
29332619.2,86.19868263,1.342821344,322.6071003,12593.88982,cfg1
26501128.11,105.3888277,1.170176896,527.229711,20409.73949,cfg1
96520923.64,81.56265671,1.457993593,103.6359094,4516.397037,cfg1
16849541.96,84.186087,1.428003061,526.9982924,20318.30192,cfg1
96922575.83,96.97340816,1.092946311,137.6094193,5813.812991,cfg1
161932097.3,96.21941204,1.102466591,91.10005767,4127.54121,cfg1
107518318.1,118.192273,1.253401912,178.1004307,7376.34331,cfg1
111893409.1,112.6659429,1.338097834,158.149432,6624.050055,cfg1
121706428.8,114.7043467,1.04390539,151.9697356,6404.376305,cfg1
150886649.8,111.0866185,1.422949689,120.6947815,5249.359398,cfg1
157917878.3,113.9070723,1.122225048,121.2978399,5280.05789,cfg1
60592082.75,112.5412439,1.216214213,272.2341693,10840.2183,cfg1
168942118.3,105.6994593,1.079561311,102.047228,4554.609712,cfg1
33686869.12,105.5037704,1.140966933,418.5966068,16296.06213,cfg1
26336106.56,109.7331824,1.215294466,574.5551348,22226.03022,cfg1
17067573.05,99.22100192,1.28240171,721.7182725,27818.62948,cfg1
62715337.21,100.3084515,1.050913132,212.8646573,8586.630634,cfg1
64942425.02,106.3413564,1.202592883,229.7978977,9239.047755,cfg1
120762343.3,99.30141346,1.004391554,119.7931272,5175.837112,cfg1
116012006.9,92.42041182,1.394268285,109.9432671,4792.211467,cfg1
70654197.77,83.97347647,1.358003728,139.6552317,5827.212217,cfg1
43910939.94,113.6953125,1.488238106,375.5567495,14710.05572,cfg1
78996623.57,82.41591375,1.316162083,123.4276085,5232.364908,cfg1
153762333.1,87.29466056,1.338568124,81.7957673,3760.464986,cfg1
151786867.7,109.2924791,1.056625306,116.9612756,5107.702564,cfg1
11631468.8,97.52279959,1.341985947,1022.110394,39384.46581,cfg1
49372687.97,90.60291027,1.28294659,218.7345824,8755.643228,cfg1
91707701.31,96.46466174,1.440823416,142.7794957,5999.839679,cfg1
166878074.1,92.13177967,1.190028022,83.57819728,3842.677402,cfg1
45277268.72,115.6505749,1.391190848,376.9916036,14771.98048,cfg1
64874776.01,117.5969983,1.21817911,277.6817404,11063.36365,cfg1
98447662.44,110.4555528,1.443619578,170.406264,7065.950313,cfg1
84529980.36,87.05939329,1.202730444,128.1484771,5426.096377,cfg1
111804068.9,86.47757146,1.260354808,101.6918218,4469.68695,cfg1
163381264,119.0475,1.218178668,126.9795134,5502.749235,cfg1
127223089.3,118.4751937,1.187617829,154.8492774,6522.294044,cfg1
106811378.4,117.9865615,1.114067507,178.5675497,7392.846501,cfg1
127478187,90.66092141,1.443433605,99.20933304,4398.254791,cfg1
75408126.1,81.55413983,1.236262672,125.9128327,5317.495027,cfg1
91351265.92,106.6994961,1.40624297,170.9358972,7071.098029,cfg1
122031331,99.11072891,1.387631341,118.4250837,5125.493597,cfg1
158944775.1,115.4638035,1.390303491,123.4044318,5361.617516,cfg1
30474588.47,90.52259778,1.430021842,342.025644,13344.54939,cfg1
152531574.8,82.05585591,1.146131251,75.28001238,3506.755285,cfg1
39822448.03,83.69524844,1.472362971,229.3391553,9109.03139,cfg1
63778107.34,90.91036854,1.421903193,175.3220061,7162.008846,cfg1
26995431.92,85.82401307,1.22033647,346.2287905,13477.83597,cfg1
54208317.24,106.4327749,1.402705482,271.5574801,10788.96535,cfg1
20994411,89.18721601,1.49458575,476.1258158,18402.40986,cfg1
127122057.7,115.2020886,1.064323752,147.6181923,6246.513714,cfg1
55365040.01,84.27062836,1.232744999,173.0247186,7043.142488,cfg1
140789609.7,95.85489326,1.40433169,100.4614996,4463.537798,cfg1
140675031.1,111.5970088,1.308031132,128.6608229,5541.502811,cfg1
163838222.2,99.00300668,1.209963321,94.33312435,4253.693014,cfg1
151538521.5,119.1154682,1.145394887,135.1184737,5800.799866,cfg1
159292361.6,111.3168754,1.098023199,116.0138697,5079.55821,cfg1
105434960.4,98.02028445,1.133210055,130.7825321,5569.864383,cfg1
166251036.1,97.60115951,1.042918915,91.32294882,4140.379784,cfg1
139273061.6,109.6380568,1.01861473,125.928042,5435.442132,cfg1
13765151.43,106.2580005,1.066231453,1025.561979,39526.68575,cfg1
154519686.1,97.96767528,1.358353334,96.9323302,4343.871509,cfg1
73981585.12,113.4584017,1.209494122,230.2991648,9286.874127,cfg1
160518387.2,93.22644648,1.295643568,87.42505076,3984.683071,cfg1
55906692.81,96.96982525,1.085902891,221.7534219,8899.041532,cfg1
116828204.8,98.86617371,1.111974267,122.1139722,5258.383354,cfg1
29152452.33,102.8022879,1.294073921,457.5316983,17755.8449,cfg1
154255567.3,89.2358929,1.483096273,84.28351397,3857.043605,cfg1
151997416.2,84.42946089,1.422017331,78.57168413,3633.829832,cfg1
37238069.94,81.19649169,1.275454586,230.3622799,9132.142944,cfg1
95299434.95,98.01988568,1.41063533,142.1460265,5983.324602,cfg1
84155305.12,111.8242994,1.142175772,199.8229214,8153.910812,cfg1
62532764.1,92.73866333,1.0435142,184.9044286,7522.144177,cfg1
22836765.18,109.4510112,1.012928292,657.7091074,25397.32397,cfg1
49965700.66,82.62431782,1.001983538,182.6688071,7386.509541,cfg1
74608374.93,102.153299,1.359881271,188.6021726,7701.284342,cfg1
137172665.3,84.84765131,1.418012075,84.99532193,3864.671208,cfg1
104284831.8,89.63962742,1.282169086,113.7078797,4916.248217,cfg1
22136569.14,93.61843352,1.474867958,497.54402,19234.82712,cfg1
69831166.51,102.5950142,1.464259132,201.5448197,8179.529585,cfg1
14497956.49,86.73570044,1.271156351,648.9127098,24991.42668,cfg1
112697483.9,105.0268106,1.061679506,139.230335,5904.497614,cfg1
145701889.6,114.9766758,1.010381078,131.4568193,5654.306673,cfg1
149071680.3,100.748375,1.314799137,104.0523107,4610.820203,cfg1
86788275.82,118.8550129,1.447629102,217.3200743,8826.703493,cfg1
87316891.52,99.48169482,1.13162884,156.9990907,6531.385144,cfg1
116006946.3,108.8364881,1.123587715,144.4853897,6110.212323,cfg1
111617969.3,99.02150604,1.472063345,127.0169734,5437.009381,cfg1
43463516.13,118.9865459,1.35826989,414.243283,16187.23193,cfg1
109275333,101.1469292,1.481687913,133.9457322,5697.244177,cfg1
55453654.47,81.03407338,1.428521485,161.0718209,6588.985379,cfg1
141720407.2,119.1745407,1.265500015,142.9123834,6086.538397,cfg1
158776783.9,98.18583392,1.025336512,95.32343549,4286.599378,cfg1
93015894.25,91.4157496,1.050272422,128.7449758,5467.914933,cfg1
44514885.22,93.82805174,1.058099829,256.7283855,10178.19096,cfg1
42743023.72,112.0774231,1.167159401,374.7830561,14674.25548,cfg1
43048397.5,116.0183922,1.157932143,398.0415673,15565.24164,cfg1
70872898.02,116.0690645,1.019111916,249.8058912,10020.58461,cfg1
27275990.35,108.9396174,1.327995821,547.2441349,21183.92716,cfg1
162316722.5,109.3862239,1.468739537,111.1251711,4895.701674,cfg1
112742996.8,115.2990572,1.118445179,163.6297419,6834.272965,cfg1
88784016.07,100.7548074,1.377029052,158.284882,6583.714957,cfg1
128234685.8,82.79337123,1.069577452,85.96992062,3890.508617,cfg1
106380454.3,94.20758847,1.172326573,121.4884866,5217.05864,cfg1
62083323.55,89.59098982,1.13201948,174.8281576,7137.290301,cfg1
73141446.78,114.4554968,1.0133099,236.4990067,9520.535808,cfg1
117039341.1,107.1344446,1.011372602,139.6029052,5925.759983,cfg1
87708793.19,95.55659654,1.443050282,145.7974748,6105.828368,cfg1
20419547.26,109.9115123,1.320396646,740.8339233,28580.16635,cfg1
85848880.26,107.5442234,1.462306078,182.9744401,7516.650409,cfg1
44706898.9,116.2883503,1.005608121,385.6595805,15100.44119,cfg1
142953169.7,99.95696072,1.259253037,106.1062336,4682.357381,cfg1
148895603.8,111.332061,1.464285116,122.4261126,5313.238481,cfg1
54146504.16,108.0595533,1.14835112,279.7589828,11101.35131,cfg1
105885023.1,106.382809,1.425712628,149.9393691,6300.712157,cfg1
136442865.8,100.6363698,1.397222535,111.2047932,4869.388453,cfg1
138270095.4,110.1600455,1.07930487,127.672716,5500.776226,cfg1
85613937.61,90.93973765,1.010116045,136.5902605,5750.305993,cfg1
117760952.3,107.8520894,1.492992168,140.4883101,5960.653065,cfg1
88368192.13,98.71171534,1.339990591,153.3109941,6393.410485,cfg1
90513199.59,99.18736457,1.144718581,151.4999759,6329.294984,cfg1
41936063.71,87.98192006,1.242872383,240.247515,9536.496567,cfg1
164916166.7,95.72739753,1.433000826,89.2107676,4057.826662,cfg1
106174815.3,87.37497517,1.362595188,107.5604015,4684.675756,cfg1
63457968.81,93.70763565,1.334940604,186.0022387,7567.153073,cfg1
115079637.4,109.5541505,1.384935393,147.1136243,6208.872354,cfg1
83774530.06,86.78321814,1.43439542,128.3968581,5433.746827,cfg1
161826866.3,94.55968497,1.028039963,88.78355871,4038.314384,cfg1
29475356.31,100.6387952,1.0424957,434.176993,16863.28171,cfg1
34761391.83,89.35822584,1.449170155,294.5326356,11561.47527,cfg1
14113804.96,103.2938372,1.470595358,945.1534759,36421.79591,cfg1
77262118.2,113.1140725,1.454571636,220.2281298,8912.720883,cfg1
96340466.16,83.17533907,1.315518852,107.1029601,4648.673652,cfg1
134312577.9,102.6214787,1.166384161,116.2189512,5058.302389,cfg1
166875537.3,116.2821016,1.314739796,120.0908511,5243.058109,cfg1
149243490.5,89.75057092,1.205020741,87.02169021,3957.10172,cfg1
35049175.72,112.0666855,1.126441062,453.3480549,17635.69547,cfg1
127122160.5,119.600381,1.44711969,157.523934,6624.092551,cfg1
166039236.5,84.32990742,1.449219386,73.91690199,3467.743283,cfg1
131271822.9,99.87371191,1.491780683,113.2091274,4939.251831,cfg1
31625260.3,103.0594691,1.353778609,424.9506581,16525.31648,cfg1
98963699.09,82.26849334,1.197469249,103.0830598,4500.036883,cfg1
60547593.02,80.91288259,1.490309018,149.0290319,6150.5206,cfg1
61179616.16,112.3222946,1.125093738,268.8322816,10712.73375,cfg1
22329764.46,117.0751802,1.192702692,768.8889616,29674.39517,cfg1
90424039.29,101.2050947,1.390771589,157.063556,6540.918511,cfg1
17773673.38,103.4056677,1.25050804,752.8022268,29022.16785,cfg1
102461386.8,100.4096485,1.247013017,139.4967187,5896.523992,cfg1
9151570.326,82.57962199,1.27567628,931.0532531,35855.07637,cfg1
55386648.94,87.54305519,1.137402988,185.3126424,7510.517599,cfg1
45663651.49,100.2829101,1.321663456,284.4394543,11240.31357,cfg1
99776505.94,89.01676481,1.390727288,116.4051532,5010.831829,cfg1
25768473.2,105.7523243,1.169958924,545.5902156,21109.19509,cfg1
138733112.8,105.9689692,1.002894622,119.3994225,5185.46258,cfg1
53228813.95,108.798191,1.133985232,287.9316485,11409.03389,cfg1
98597990.48,104.8383565,1.249986181,155.2377668,6488.640213,cfg1
42954133.63,83.25296576,1.091632466,211.9934228,8466.722061,cfg1
143717414.9,96.13075802,1.037614988,99.36278155,4424.92968,cfg1
13620430.4,83.24771537,1.127596458,636.1146747,24490.47504,cfg1
138031975.8,113.6740938,1.472644596,134.7809443,5771.719952,cfg1
97731201.66,91.75641647,1.459034902,124.4627829,5314.30013,cfg1
161805231.3,116.0024606,1.246342026,122.5945161,5333.643328,cfg1
70233559.14,83.47817427,1.214776831,138.9234477,5798.087501,cfg1
137086060.2,112.940355,1.491377477,134.0671584,5743.276167,cfg1
108666622.4,102.5890323,1.38986684,137.8442964,5844.796292,cfg1
50556608.79,98.84322545,1.236006838,251.8879934,10023.38908,cfg1
87698874.24,100.9521777,1.227200219,160.5057403,6665.759973,cfg1
62204263.67,102.5710112,1.475273527,223.4588489,8988.066592,cfg1
20698872,99.81542803,1.070330873,603.4372305,23292.61506,cfg1
121941198.5,82.73985485,1.179414996,89.04440718,3999.984811,cfg1
135346232.9,90.05281045,1.081143395,93.8968524,4204.892565,cfg1
29879615.43,101.2534984,1.478737331,433.6381943,16845.60397,cfg1
55912955.72,101.236616,1.054518059,240.2422388,9602.97919,cfg1
21214621.14,116.9479073,1.297806378,807.2087313,31143.42437,cfg1
30080418.53,80.31829702,1.421208974,274.9798904,10781.848,cfg1
36179976.06,80.8828931,1.020164428,234.8132829,9294.783,cfg1
28548872.19,82.58093599,1.038003515,304.6858154,11903.27416,cfg1
138103944.3,94.74770164,1.355213958,100.0904131,4446.005389,cfg1
17823220.33,90.17842069,1.01552517,571.5928353,22042.88576,cfg1
49331683.04,88.65921799,1.250469231,210.2735599,8433.503801,cfg1
154744166,80.53536366,1.269921789,72.64934341,3406.849053,cfg1
66225718.99,116.640278,1.04259372,268.291168,10709.9901,cfg1
151459963.6,115.3607036,1.290260134,128.0995103,5532.793436,cfg1
152931318,89.72243522,1.310722405,85.4826874,3901.861811,cfg1
81565928.77,86.01424398,1.035282883,129.2614515,5461.264416,cfg1
49311938.7,82.76293363,1.188515151,185.3695136,7486.178179,cfg1
95651197.8,98.41351159,1.140345108,142.6921824,6004.854526,cfg1
81608064.79,112.8676512,1.093710792,208.8635263,8491.655309,cfg1
166867060.8,109.6515081,1.176491555,109.1909688,4826.206255,cfg1
120770396,95.54988904,1.377762096,112.4602825,4895.738998,cfg1
121247406.6,82.46019245,1.101276695,88.95541364,3995.53738,cfg1
139505082,106.8528605,1.069622192,120.5105064,5228.866517,cfg1
120918505,109.8833081,1.48484494,141.8985929,6019.306614,cfg1
103254480.9,87.57474909,1.28112027,110.3232474,4785.044509,cfg1
57525172.51,97.79769549,1.176305092,219.5441539,8821.432202,cfg1
110825268.1,90.44746492,1.426056354,110.0164776,4786.584943,cfg1
9114987.89,116.004831,1.284990935,1848.13769,71345.53938,cfg1
161617427.7,114.4532035,1.190476318,120.0222784,5235.166997,cfg1
20546020.27,108.7211706,1.096453214,720.5140641,27798.30799,cfg1
77246437.22,100.574126,1.313370408,177.8864547,7300.904967,cfg1
37349896.28,95.29349043,1.206502228,311.4515891,12223.84872,cfg1
74089195.1,92.95176442,1.076999954,160.2558961,6621.228036,cfg1
118522640.3,80.15033707,1.151942306,86.63236361,3901.986032,cfg1
84749612.09,105.8210805,1.027881684,179.7551579,7391.439183,cfg1
16238196.82,94.03765515,1.04636159,681.329131,26255.34722,cfg1
152886234.8,108.6896273,1.252602234,115.2538087,5043.650193,cfg1
119981084,86.28160661,1.247751216,96.09299385,4267.916895,cfg1
114984898.3,112.2593155,1.231362645,153.5703313,6454.753448,cfg1
166259893.2,81.07931157,1.175411892,69.98193472,3314.640695,cfg1
24565471.01,119.6611598,1.386691885,730.6917829,28218.64224,cfg1
106780004.2,99.40122997,1.188727273,132.534899,5639.084227,cfg1
135230560.7,119.6759661,1.197437492,149.6874442,6336.579976,cfg1
110008261.4,96.249243,1.121386689,122.5590093,5264.213716,cfg1
